clip_sequence,cum_clip,min_id,max_id,skill,problem_id,user_id,assignment_id,assistment_id,avg_attemptCount,avg_bottomHint,avg_correct,avg_frIsHelpRequest,avg_frPast5HelpRequest,avg_frPast5WrongCount,avg_frPast8HelpRequest,avg_frPast8WrongCount,avg_frWorkingInSchool,avg_hint,avg_hintCount,avg_hintTotal,avg_original,avg_past8BottomOut,avg_scaffold,avg_stlHintUsed,avg_timeSinceSkill,avg_timeTaken,avg_totalFrAttempted,avg_totalFrPastWrongCount,avg_totalFrPercentPastWrong,avg_totalFrSkillOpportunities,avg_totalFrTimeOnSkill,max_attemptCount,max_bottomHint,max_correct,max_frIsHelpRequest,max_frPast5HelpRequest,max_frPast5WrongCount,max_frPast8HelpRequest,max_frPast8WrongCount,max_frWorkingInSchool,max_hint,max_hintCount,max_hintTotal,max_original,max_past8BottomOut,max_scaffold,max_stlHintUsed,max_timeSinceSkill,max_timeTaken,max_totalFrAttempted,max_totalFrPastWrongCount,max_totalFrPercentPastWrong,max_totalFrSkillOpportunities,max_totalFrTimeOnSkill,min_attemptCount,min_bottomHint,min_correct,min_frIsHelpRequest,min_frPast5HelpRequest,min_frPast5WrongCount,min_frPast8HelpRequest,min_frPast8WrongCount,min_frWorkingInSchool,min_hint,min_hintCount,min_hintTotal,min_original,min_past8BottomOut,min_scaffold,min_stlHintUsed,min_timeSinceSkill,min_timeTaken,min_totalFrAttempted,min_totalFrPastWrongCount,min_totalFrPercentPastWrong,min_totalFrSkillOpportunities,min_totalFrTimeOnSkill,sum_attemptCount,sum_bottomHint,sum_correct,sum_frIsHelpRequest,sum_frPast5HelpRequest,sum_frPast5WrongCount,sum_frPast8HelpRequest,sum_frPast8WrongCount,sum_frWorkingInSchool,sum_hint,sum_hintCount,sum_hintTotal,sum_original,sum_past8BottomOut,sum_scaffold,sum_stlHintUsed,sum_timeSinceSkill,sum_timeTaken,sum_totalFrAttempted,sum_totalFrPastWrongCount,sum_totalFrPercentPastWrong,sum_totalFrSkillOpportunities,sum_totalFrTimeOnSkill,confusion,concentration,boredom,frustration,urbanicity
184,7526,15253,15255,84,87984,95046,287795,49299,6,0.333333333,0.333333333,0,0,0,0,0,1,0.666666667,3.666666667,4,1,0,0,0.333333333,0,2.984666667,28,1,0,13,155.17,7,1,1,0,0,0,0,0,1,1,4,4,1,0,0,1,0,6.797,29,1,0,14,156.285,5,0,0,0,0,0,0,0,1,0,3,4,1,0,0,0,0,0.969,27,1,0,12,154.128,18,1,1,0,0,0,0,0,3,2,11,12,3,0,0,1,0,8.954,84,3,0,39,465.51,0,1,0,0,1
184,7537,15439,15441,54,88483,95046,296012,49787,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,6.546333333,214,2,0.9265734,177,116.1879487,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,7.343,215,2,0.9318182,178,122.71895,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,6.125,213,2,0.92134833,176,109.250946,3,0,3,0,0,0,0,0,3,0,0,12,3,0,0,0,0,19.639,642,6,2.7797202,531,348.563846,0,1,0,0,1
184,7545,15535,15536,82,128667,95046,295942,69207,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,18.1815,309.5,4,0.9305079,93.5,175.762495,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,18.471,310,4,0.9354839,94,184.99799,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,17.892,309,4,0.9255319,93,166.527,2,0,2,0,0,0,0,0,2,0,0,4,2,0,0,0,0,36.363,619,8,1.8610158,187,351.52499,0,1,0,0,1
184,7551,15548,15550,49,52879,95046,287799,33728.66667,1,0,1,0,0,0,0,0,1,0,0,1.333333333,1,0.333333333,0,0,0,9.62,323,0,0,5,38.34533333,1,0,1,0,0,0,0,0,1,0,0,4,1,1,0,0,0,16.797,324,0,0,6,48.361,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.438,322,0,0,4,24.939,3,0,3,0,0,0,0,0,3,0,0,4,3,1,0,0,0,28.86,969,0,0,15,115.036,0,0,1,0,1
184,7559,15562,15565,86,88273,95046,287801,49581,2.5,0.25,0,0,0,0.25,0,0.25,1,0.75,1.5,3,1,0,0,0.25,0,13.89925,337.5,0.75,0,1.5,39.7605,4,1,0,0,0,1,0,1,1,1,3,3,1,0,0,1,0,51.222,339,1,0,3,54.285,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0.75,336,0,0,0,0,10,1,0,0,0,1,0,1,4,3,6,12,4,0,0,1,0,55.597,1350,3,0,6,159.042,0,0,0,1,1
185,7638,15733,15734,54,88427,95051,287794,49731,2.5,0,0,0,0,0.5,0,0.5,1,0,0,4,1,0,0,0,0,17.82,30.5,1,0,1.5,21.2025,3,0,0,0,0,1,0,1,1,0,0,4,1,0,0,0,0,23.187,31,1,0,2,32.796,2,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,12.453,30,1,0,1,9.609,5,0,0,0,0,1,0,1,2,0,0,8,2,0,0,0,0,35.64,61,2,0,3,42.405,1,0,0,0,1
186,7655,15780,15780,84,88052,95051,287795,49367,4,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,60.202,77,1,0,3,210.383,4,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,60.202,77,1,0,3,210.383,4,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,60.202,77,1,0,3,210.383,4,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,60.202,77,1,0,3,210.383,1,0,0,0,1
186,7666,15792,15793,84,88079,95051,287795,49394,2.5,0,0.5,0,0,0.5,0,0.5,1,0,0,4,1,0,0,0,0,13.6015,89.5,4,0,15.5,561.4495,3,0,1,0,0,1,0,1,1,0,0,4,1,0,0,0,0,15.187,90,4,0,16,569.043,2,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,12.016,89,4,0,15,553.856,5,0,1,0,0,1,0,1,2,0,0,8,2,0,0,0,0,27.203,179,8,0,31,1122.899,1,0,0,0,1
187,7673,15801,15801,0,108875,95052,287734,57794,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.015,7,1,0.5,4,205.094,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.015,7,1,0.5,4,205.094,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.015,7,1,0.5,4,205.094,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.015,7,1,0.5,4,205.094,0,1,0,0,1
187,7685,15820,15821,13,109992,95052,287733,58348,3.5,0.5,0.5,0,0,0,0,0,1,0.5,2,2,1,0,0,0,0,6.4065,26.5,1,0,2.5,134.687,4,1,1,0,0,0,0,0,1,1,2,2,1,0,0,0,0,10.219,27,1,0,3,135.984,3,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,2.594,26,1,0,2,133.39,7,1,1,0,0,0,0,0,2,1,4,4,2,0,0,0,0,12.813,53,2,0,5,269.374,0,0,1,0,1
188,7702,15849,15851,79,102348,95052,287731,56631,2,0.333333333,0,0,0,0.333333333,0,0.333333333,1,0.666666667,1,2,1,0,0,0.333333333,0,11.69266667,56,1.666666667,0.166666667,3,128.3643333,3,1,0,0,0,1,0,1,1,1,2,2,1,0,0,1,0,32.75,57,2,0.5,4,140.437,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0.594,55,1,0,2,105.953,6,1,0,0,0,1,0,1,3,2,3,6,3,0,0,1,0,35.078,168,5,0.5,9,385.093,0,1,0,0,1
189,7708,15857,15859,79,102348,95053,287731,56631,3,0.333333333,0.333333333,0,0,0.333333333,0,0.333333333,1,0.666666667,1.666666667,2,1,0,0,0.333333333,0,4.208333333,5,1,0,2,182.2743367,4,1,1,0,0,1,0,1,1,1,2,2,1,0,0,1,0,8.203,6,1,0,3,184.46701,2,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,2.156,4,1,0,1,180.045,9,1,1,0,0,1,0,1,3,2,5,6,3,0,0,1,0,12.625,15,3,0,6,546.82301,0,1,0,0,1
190,7770,15967,15968,63,78104.5,95055,295937,43655,1,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,14.9605,12.5,0.5,0.5,3,74.767502,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,20.609,13,1,1,3,126.269005,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,9.312,12,0,0,3,23.265999,2,0,2,0,0,0,0,0,2,0,0,6,2,0,0,0,0,29.921,25,1,1,6,149.535004,0,0,1,0,1
190,7774,15979,15983,47,85971,95055,287800,47441,6,0.2,0.2,0,0,0,0,0,1,0.6,1.8,3,1,0,0,0.2,0,11.279,26,1,0,16,113.397202,8,1,1,0,0,0,0,0,1,1,3,3,1,0,0,1,0,43.535,28,1,0,18,126.192,4,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0.547,24,1,0,14,73.375,30,1,1,0,0,0,0,0,5,3,9,15,5,0,0,1,0,56.395,130,5,0,80,566.98601,0,0,0,1,1
191,7798,16055,16055,54,88469,95056,287781,49773,17,0,1,0,0,0,0,0,1,0,4,4,1,0,0,0,0,478.464,17,1,0,16,910.786,17,0,1,0,0,0,0,0,1,0,4,4,1,0,0,0,0,478.464,17,1,0,16,910.786,17,0,1,0,0,0,0,0,1,0,4,4,1,0,0,0,0,478.464,17,1,0,16,910.786,17,0,1,0,0,0,0,0,1,0,4,4,1,0,0,0,0,478.464,17,1,0,16,910.786,0,1,0,0,1
192,7819,16165,16165,315,109999,95057,287732,58355,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57.481,104,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57.481,104,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57.481,104,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57.481,104,0,0,0,0,0,1,0,0,1
192,7820,16166,16168,315,109999,95057,287732,58355,3,0,0.333333333,0,0,0.333333333,0,0.333333333,1,0,0,0,1,0,0,0,0,5.242,106,1,0,2,63.47866667,4,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,6.581,107,1,0,3,69.768,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.439,105,1,0,1,57.481,9,0,1,0,0,1,0,1,3,0,0,0,3,0,0,0,0,15.726,318,3,0,6,190.436,0,1,0,0,1
193,7839,16199,16199,10,102325,95057,287730,56618,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,59.447,138,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,59.447,138,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,59.447,138,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,59.447,138,0,0,0,0,0,1,0,0,1
193,7840,16200,16201,10,102325,95057,287730,56618,2.5,0,0.5,0,0,0.5,0,0.5,1,0,0,0,1,0,0,0,0,9.5325,139.5,1,0,1.5,65.3225,3,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,11.751,140,1,0,2,71.198,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.314,139,1,0,1,59.447,5,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,19.065,279,2,0,3,130.645,0,1,0,0,1
193,7849,16221,16221,0,30403,95057,287730,25090,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,9.234,160,7,0.53488374,43,872.31696,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,9.234,160,7,0.53488374,43,872.31696,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,9.234,160,7,0.53488374,43,872.31696,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,9.234,160,7,0.53488374,43,872.31696,0,1,0,0,1
193,7850,16222,16222,0,30404,95057,287730,25090,1,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,16.094,161,7,0.52272725,44,881.55096,1,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,16.094,161,7,0.52272725,44,881.55096,1,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,16.094,161,7,0.52272725,44,881.55096,1,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,16.094,161,7,0.52272725,44,881.55096,0,1,0,0,1
194,7868,16255,16257,309,66847,95058,287793,39856,3,0,0.333333333,0,0,0.333333333,0,0.333333333,1,0,0,2,0,0,0,0,0,5.901,32,4,0,13,386.4596667,4,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,9.437,33,4,0,14,390.574,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1.453,31,4,0,12,379.684,9,0,1,0,0,1,0,1,3,0,0,6,0,0,0,0,0,17.703,96,12,0,39,1159.379,0,1,0,0,1
194,7875,16273,16274,309,51195,95058,287793,32988,6.5,0,0,0,0,0,0,0,1,1,1.5,3,1,0,0,0.5,0,11.8515,49.5,8,0,30.5,614.636,7,0,0,0,0,0,0,0,1,1,2,3,1,0,0,1,0,21.812,50,8,0,31,625.542,6,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,1.891,49,8,0,30,603.73,13,0,0,0,0,0,0,0,2,2,3,6,2,0,0,1,0,23.703,99,16,0,61,1229.272,0,1,0,0,1
194,7876,16275,16276,309,51202.5,95058,287793,32990.5,4.5,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0.5,0,6.75,51.5,8,0.28787878,32.5,629.8625,8,0,1,0,0,0,0,0,1,0,2,3,1,0,0,1,0,8.641,52,8,0.57575756,33,632.292,1,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,4.859,51,8,0,32,627.433,9,0,2,0,0,0,0,0,2,0,2,6,2,0,0,1,0,13.5,103,16,0.57575756,65,1259.725,0,1,0,0,1
194,7884,16289,16290,49,52862,95058,287799,33723,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,14.203,65.5,0,0,3.5,49.742502,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,21.891,66,0,0,4,60.688004,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.515,65,0,0,3,38.797,2,0,2,0,0,0,0,0,2,0,0,4,2,0,0,0,0,28.406,131,0,0,7,99.485004,0,1,0,0,1
195,7930,16346,16346,106,102338,95061,287731,56626,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,78.484,22,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,78.484,22,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,78.484,22,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,78.484,22,0,0,0,0,0,1,0,0,1
195,7941,16365,16365,309,66824,95061,287793,39848,7,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,29.078,41,3,0,12,602.97003,7,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,29.078,41,3,0,12,602.97003,7,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,29.078,41,3,0,12,602.97003,7,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,29.078,41,3,0,12,602.97003,0,1,0,0,1
196,7962,16392,16393,309,66793.5,95062,287793,39838,2,0,1,0,0,0,0,0,1,0,0,2.5,0,0,0,0,0,163.4075,25.5,2,0.3,4.5,587.25301,3,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,318.19,26,2,0.6,5,746.348,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,8.625,25,2,0,4,428.15802,4,0,2,0,0,0,0,0,2,0,0,5,0,0,0,0,0,326.815,51,4,0.6,9,1174.50602,0,0,1,0,1
197,7968,16399,16399,0,30478,95063,287733,12361,2,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,16,5,1,0,2,222.656,2,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,16,5,1,0,2,222.656,2,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,16,5,1,0,2,222.656,2,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,16,5,1,0,2,222.656,0,0,0,1,1
197,7974,16406,16406,13,109992,95063,287733,58348,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,110.442,12,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,110.442,12,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,110.442,12,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,110.442,12,0,0,0,0,0,1,0,0,1
197,7980,16413,16414,0,12391,95063,287732,12391,1.5,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0.5,0,0,87.0225,19.5,3.5,0.2777778,9.5,787.62748,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,173.967,20,4,0.5555556,10,874.61096,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.078,19,3,0,9,700.644,3,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,174.045,39,7,0.5555556,19,1575.25496,0,0,1,0,1
197,7983,16417,16417,0,30460,95063,287732,12391,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,28.421,23,4,0.46153846,13,1032.6859,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,28.421,23,4,0.46153846,13,1032.6859,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,28.421,23,4,0.46153846,13,1032.6859,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,28.421,23,4,0.46153846,13,1032.6859,0,1,0,0,1
197,7984,16418,16419,0,30460,95063,287732,12391,2.5,0,0.5,0,0,0.5,0,0.5,1,0,0,4,0,0,0,0,0,6.4375,24.5,5,0,14.5,1065.1694,3,0,1,0,0,1,0,1,1,0,0,4,0,0,0,0,0,8.125,25,5,0,15,1069.2319,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,4.75,24,5,0,14,1061.1069,5,0,1,0,0,1,0,1,2,0,0,8,0,0,0,0,0,12.875,49,10,0,29,2130.3388,0,1,0,0,1
198,7989,16424,16426,47,108895,95064,287732,57803,2,0,0.333333333,0,0,0.333333333,0,0.333333333,1,0,0,0,1,0,0,0,0,35.28633333,5,0.666666667,0,1,65.583,3,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,94.687,6,1,0,2,102.062,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.797,4,0,0,0,0,6,0,1,0,0,1,0,1,3,0,0,0,3,0,0,0,0,105.859,15,2,0,3,196.749,0,0,0,1,1
198,7996,16437,16437,79,102348,95064,287731,56631,4,0,1,0,0,0,0,0,1,0,2,2,1,0,0,0,0,61.391,17,1,0,3,100.15501,4,0,1,0,0,0,0,0,1,0,2,2,1,0,0,0,0,61.391,17,1,0,3,100.15501,4,0,1,0,0,0,0,0,1,0,2,2,1,0,0,0,0,61.391,17,1,0,3,100.15501,4,0,1,0,0,0,0,0,1,0,2,2,1,0,0,0,0,61.391,17,1,0,3,100.15501,0,1,0,0,1
198,8008,16458,16461,309,66794,95064,287793,39838,2.5,0.25,0,0,0,0.25,0,0.25,1,0.75,1.5,3,0,0,0,0.25,0,13.8475,39.5,1.75,0.033333335,16.5,349.504495,4,1,0,0,0,1,0,1,1,1,3,3,0,0,0,1,0,46.874,41,2,0.13333334,18,364.77798,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2.469,38,1,0,15,312.341,10,1,0,0,0,1,0,1,4,3,6,12,0,0,0,1,0,55.39,158,7,0.13333334,66,1398.01798,0,0,0,1,1
199,8019,16473,16473,5,115339,95065,287733,60402,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,307.707,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,307.707,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,307.707,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,307.707,6,0,0,0,0,1,0,0,0,1
199,8023,16477,16478,76,109037,95065,287733,57853,3.5,0.5,0,0,0,0,0,0,1,0.5,1.5,2,1,0,0,0.5,0,109.097,10.5,1,0,2.5,163.2864985,4,1,0,0,0,0,0,0,1,1,2,2,1,0,0,1,0,210.507,11,1,0,3,268.54,3,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,7.687,10,1,0,2,58.032997,7,1,0,0,0,0,0,0,2,1,3,4,2,0,0,1,0,218.194,21,2,0,5,326.572997,0,1,0,0,1
199,8031,16489,16489,0,30460,95065,287732,12391,2,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,125.986,22,5,0,14,1114.8069,2,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,125.986,22,5,0,14,1114.8069,2,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,125.986,22,5,0,14,1114.8069,2,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,125.986,22,5,0,14,1114.8069,1,0,0,0,1
199,8032,16490,16490,0,30460,95065,287732,12391,3,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,4.704,23,5,0,15,1240.7928,3,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,4.704,23,5,0,15,1240.7928,3,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,4.704,23,5,0,15,1240.7928,3,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,4.704,23,5,0,15,1240.7928,1,0,0,0,1
200,8047,16512,16513,58,115350,95066,287732,60409,1.5,0,0.5,0,0,0.5,0,0.5,1,0,0,0,1,0,0,0,0,65.825,11.5,0.5,0,0.5,60.434,2,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,120.868,12,1,0,1,120.868,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.782,11,0,0,0,0,3,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,131.65,23,1,0,1,120.868,0,1,0,0,1
201,8204,16711,16711,92,221160,95091,294282,113971,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,121.426,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,121.426,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,121.426,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,121.426,2,0,0,0,0,0,1,0,0,1
202,8441,16959,16959,47,221171,95099,294282,113982,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,43.664,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,43.664,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,43.664,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,43.664,3,0,0,0,0,0,1,0,0,1
203,8470,16991,16991,0,109038,95099,287732,57854,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,54.506,35,1,0.1,10,499.80103,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,54.506,35,1,0.1,10,499.80103,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,54.506,35,1,0.1,10,499.80103,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,54.506,35,1,0.1,10,499.80103,0,1,0,0,1
204,8475,16997,16997,24,4468,95228,287767,4468,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,117.849,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,117.849,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,117.849,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,117.849,2,0,0,0,0,0,0,1,0,1
204,8481,17003,17003,0,33939,95228,287767,26349,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,156.467,8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,156.467,8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,156.467,8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,156.467,8,0,0,0,0,0,1,0,0,1
204,8482,17004,17004,85,30183,95228,287765,24978,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,368.44,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,368.44,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,368.44,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,368.44,9,0,0,0,0,0,0,1,0,1
204,8485,17008,17008,39,9686,95228,287765,1650,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,48.282,13,1,0.5,2,214.63,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,48.282,13,1,0.5,2,214.63,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,48.282,13,1,0.5,2,214.63,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,48.282,13,1,0.5,2,214.63,0,0,1,0,1
205,8505,17036,17038,18,108873,95249,287734,57793,2,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0,1,0.666666667,1.666666667,2,1,0,0,0.333333333,0,44.23,15,0,0,1,85.60066667,3,1,0,1,1,0,1,0,1,1,2,2,1,0,0,1,0,128.065,16,0,0,2,128.737,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0.672,14,0,0,0,0,6,1,0,1,1,0,1,0,3,2,5,6,3,0,0,1,0,132.69,45,0,0,3,256.802,0,1,0,0,1
205,8509,17044,17045,79,102350,95249,287734,56633,1.5,0.5,0,0.5,0.5,0,0.5,0,1,1,1.5,2,1,0,0,0.5,0,22.7735,22.5,0,0,0.5,20.6405,2,1,0,1,1,0,1,0,1,1,2,2,1,0,0,1,0,41.281,23,0,0,1,41.281,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,4.266,22,0,0,0,0,3,1,0,1,1,0,1,0,2,2,3,4,2,0,0,1,0,45.547,45,0,0,1,41.281,0,1,0,0,1
205,8519,17073,17074,12,110696,95249,287731,58744,1.5,0.5,0,0.5,0.5,0,0.5,0,1,1,1.5,2,1,0,0,0.5,0,27.524,51.5,0,0,0.5,26.3285,2,1,0,1,1,0,1,0,1,1,2,2,1,0,0,1,0,52.657,52,0,0,1,52.657,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,2.391,51,0,0,0,0,3,1,0,1,1,0,1,0,2,2,3,4,2,0,0,1,0,55.048,103,0,0,1,52.657,0,1,0,0,1
206,8609,17250,17250,54,88494,95252,287794,49798,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,29.28,15,1,0.2,5,83.950005,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,29.28,15,1,0.2,5,83.950005,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,29.28,15,1,0.2,5,83.950005,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,29.28,15,1,0.2,5,83.950005,0,1,0,0,1
